Keywords	Date and Time	Source	Event ID	Task Category
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		gerera.e
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		40114
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		jyn.calrissian
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		38297
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		savagefett
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		53248
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		brendol_biggs
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		48322
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		zannah.g
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		58882
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		ben.ren
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		38519
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		rex_rose
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		43687
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		hveers
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		41763
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		andor.r
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		60307
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		jabba.m
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		48074
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		thrawn.a
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		59572
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		vader.rex
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		33114
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		poe.fives
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		53030
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:06 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		fives_anakin
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		48874
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
